,Restaurant Name,Ratings,No of Reviews,Review URL,Image URL,Street,More Info,Province,Zipcode,Phone Number,Day Open,Time Open,Tags,Other Image URL,Website URL
747,Him Farm,5,1 review,http://www.tripadvisor.com/Restaurant_Review-g293917-d12596080-Reviews-Him_Farm-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/0f/a5/a5/4b/him-farm-tambon-san-pong.jpg,Him Farm Road,NaN,Chiang Mai,50180,+66 90 916 9905,Sun - Sat,10:00 AM - 7:00 PM,NaN,"[https://media-cdn.tripadvisor.com/media/photo-o/0f/a5/a5/44/him-farm-tambon-san-pong.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0f/a5/a5/49/him-farm-tambon-san-pong.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0f/a5/a5/52/him-farm-tambon-san-pong.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/a5/a5/59/him-farm-tambon-san-pong.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0f/a5/a5/5d/him-farm-tambon-san-pong.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0f/a5/a5/6c/him-farm-tambon-san-pong.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0f/a5/a5/72/him-farm-tambon-san-pong.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/a5/a5/73/him-farm-tambon-san-pong.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0f/a5/a5/77/him-farm-tambon-san-pong.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/a5/a5/77/him-farm-tambon-san-pong.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/a5/a5/73/him-farm-tambon-san-pong.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/a5/a5/72/him-farm-tambon-san-pong.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/a5/a5/6c/him-farm-tambon-san-pong.jpg]",http://m.facebook.com/HimFarm.Coffee/
748,Khao Oon Northern Thai Cuisine,5,1 review,http://www.tripadvisor.com/Restaurant_Review-g293917-d10085390-Reviews-Khao_Oon_Northern_Thai_Cuisine-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/0e/82/5b/c1/caption.jpg,29/22 Moo 3,Chang Phueak Subdistrict,Chiang Mai,50230,+66 53 214 646,NaN,NaN,NaN,"[https://media-cdn.tripadvisor.com/media/photo-o/0e/82/5b/9b/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0e/82/5b/ad/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/82/5b/ad/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0e/82/5b/9b/caption.jpg]",http://www.facebook.com/khaooon.chiangmai/
749,Chilled Coffee House,5,2,http://www.tripadvisor.com/Restaurant_Review-g293917-d13328866-Reviews-Chilled_Coffee_House-Chiang_Mai.html,static/images/generic.jpg,"3/11, Samlarn Road",Si Phum,Chiang Mai,50200,+66 89 430 7553,NaN,NaN,Thai,[https://media-cdn.tripadvisor.com/media/photo-s/11/e7/ab/8c/ta-img-20180129-142349.jpg],NaN
750,"Noi's ""Fresh Daily"" Thai Herbal Juices",5,2,http://www.tripadvisor.com/Restaurant_Review-g293917-d9802347-Reviews-Noi_s_Fresh_Daily_Thai_Herbal_Juices-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/0a/4f/57/ae/fruit-enzyme.jpg,200/1 Kampangdin Rd.,Haiya Subdistrict,Chiang Mai,50100,+66 53 206 539,Sun - Sat,8:30 AM - 7:00 PM,NaN,"[https://media-cdn.tripadvisor.com/media/photo-o/0a/4f/57/a6/100-natural-thai-herbal.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0a/4f/57/a7/variety-of-local-organic.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0a/4f/57/a8/our-main-products.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/4f/57/a9/map-gps-location.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/4f/57/aa/bai-yanang-juice.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/4f/57/ab/triphala-juice.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/4f/57/ac/pennywort-juice.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/4f/57/ad/khow-tong-juice.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/4f/57/af/noi-preparing-bay-yanang.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0a/4f/57/af/noi-preparing-bay-yanang.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/4f/57/ad/khow-tong-juice.jpg, https://media-cdn.tripadvisor.com/media/photo-p/0a/4f/57/ac/pennywort-juice.jpg, https://media-cdn.tripadvisor.com/media/photo-p/0a/4f/57/ab/triphala-juice.jpg]",http://www.facebook.com/NaSmunphirYanangLaeaKhawtxngKhanSd
751,Ruammitr Cafe,5,3,http://www.tripadvisor.com/Restaurant_Review-g293917-d12166482-Reviews-Ruammitr_Cafe-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/0e/9e/7b/08/img-20170226-135018-largejpg.jpg,136/3 Suthep Rd,NaN,Chiang Mai,50200,+66 96 698 7920,NaN,NaN,Cafe,"[https://media-cdn.tripadvisor.com/media/photo-s/0f/21/1f/d0/img20170422112729-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/21/1f/d1/img20170428115930-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/21/1f/d2/img20170423134946-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/21/1f/d4/img20170416104223-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/21/1f/d5/img-20170407-141104-554.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/29/87/96/1493345020327-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/29/87/97/1493344994745-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/29/87/98/img20170320165758-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/29/87/99/1493345018818-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/29/87/99/1493345018818-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/29/87/98/img20170320165758-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/29/87/97/1493344994745-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-p/0f/29/87/96/1493345020327-largejpg.jpg]",https://www.facebook.com/ruammitrcafe/
752,Pasti Pasta,5,2,http://www.tripadvisor.com/Restaurant_Review-g293917-d12262472-Reviews-Pasti_Pasta-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/0e/c4/25/23/caption.jpg,NaN,NaN,Chiang,Mai,+66 63 781 1165,NaN,NaN,NaN,"[https://media-cdn.tripadvisor.com/media/photo-s/0e/b4/3a/50/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/c4/25/5b/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0e/e7/45/71/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0e/e7/45/ad/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/c1/e2/f5/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/c1/e2/f6/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/c1/e2/f7/photo2jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/c1/e2/f7/photo2jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/c1/e2/f6/photo1jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/c1/e2/f5/photo0jpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/e7/45/ad/caption.jpg]",http://www.facebook.com/pastipastacnx/
753,Pordoi cafe,5,1 review,http://www.tripadvisor.com/Restaurant_Review-g293917-d9866573-Reviews-Pordoi_cafe-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-s/0a/88/bd/22/1457415792100-largejpg.jpg,182 Moo 11. Nong Han district in San Sai,"Soi Sirimongkol Temple, Opposite of Maejo University, Cafe, Library, Garden, Homtel",Chiang Mai,50210,+66 99 048 8899,NaN,NaN,NaN,"[https://media-cdn.tripadvisor.com/media/photo-w/0a/88/bd/2a/fb-img-1455636137870.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/88/b1/ba/pordoi-cafe.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/88/b2/05/pordoi-cafe.jpg, https://media-cdn.tripadvisor.com/media/photo-o/0a/88/b2/3d/pordoi-cafe.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/88/b9/b1/pordoi-cafe.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/88/b9/b4/pordoi-cafe.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0a/88/bd/2b/fb-img-1455636126208.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/80/39/01/pordoi-cafe-library-garden.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/80/39/02/coffee-shop-wine-garden.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/88/bd/2b/fb-img-1455636126208.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/88/b9/b4/pordoi-cafe.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/88/b9/b1/pordoi-cafe.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/88/b2/3d/pordoi-cafe.jpg]",http://www.facebook.com/pordoicafe
754,Umbrella borsang Restaurant,5,2,http://www.tripadvisor.com/Restaurant_Review-g293917-d11849976-Reviews-Umbrella_borsang_Restaurant-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/0d/cf/45/2c/umbrella-borsang-restaurant.jpg,202/11 Moo 2,NaN,Chiang Mai,53131,+66 53 961 169,Sun - Sat,10:00 AM - 11:00 PM,NaN,[https://media-cdn.tripadvisor.com/media/photo-s/0d/d7/38/40/umbrella-borsang-restaurant.jpg],http://www.facebook.com/pages/Umbrella-Borsang-Restaurant-%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3-%E0%B8%9A%E0%B9%88%E0%B8%AD%E0%B8%AA%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%87%E0%B8%88%E0%B9%89%E0%B8%AD%E0%B8%87/210913645923758
755,Mom Tri's,5,1 review,http://www.tripadvisor.com/Restaurant_Review-g293917-d6280560-Reviews-Mom_Tri_s-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/06/92/10/c4/romantic-dinner.jpg,Mom Tri Kitchen,NaN,Chiang,Mai,NaN,NaN,NaN,Thai,[https://media-cdn.tripadvisor.com/media/photo-w/06/92/10/c4/romantic-dinner.jpg],NaN
756,The Rimna Gallery,5,1 review,http://www.tripadvisor.com/Restaurant_Review-g293917-d9455175-Reviews-The_Rimna_Gallery-Chiang_Mai.html,static/images/generic.jpg,"307 Moo 2, Ban Luang Nuea",NaN,Chiang Mai,50220,NaN,NaN,NaN,NaN,[],https://www.facebook.com/THE-RIMNA-GALLERY-767165646666743/
757,Smoky Chef,5,1 review,http://www.tripadvisor.com/Restaurant_Review-g293917-d12501125-Reviews-Smoky_Chef-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/0f/68/a3/f5/getlstd-property-photo.jpg,Malin Plaza,NaN,Chiang Mai,50200,+66 98 572 9710,NaN,NaN,"Asian, Korean","[https://media-cdn.tripadvisor.com/media/photo-w/0f/84/95/42/smoky-chef.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/84/95/43/smoky-chef.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/84/95/44/smoky-chef.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/84/95/45/smoky-chef.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/84/95/46/smoky-chef.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/84/95/47/smoky-chef.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/84/95/48/smoky-chef.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/84/95/49/smoky-chef.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/84/95/4a/smoky-chef.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/84/95/4a/smoky-chef.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/84/95/49/smoky-chef.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/84/95/48/smoky-chef.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/84/95/47/smoky-chef.jpg]",http://www.facebook.com/smokychefth/
758,Ruby Raw,5,1 review,http://www.tripadvisor.com/Restaurant_Review-g293917-d12501111-Reviews-Ruby_Raw-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/0f/95/bf/2c/img20170427144005-largejpg.jpg,"Prapokklao Soi 1, Ratchapakhinai Road, Tambon Phra Sing",NaN,Chiang Mai,50200,+66 99 276 9111,NaN,NaN,Healthy,"[https://media-cdn.tripadvisor.com/media/photo-s/0f/94/37/63/ruby-raw.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/94/37/a2/ruby-raw.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/94/37/d3/ruby-raw.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/95/bd/91/fresh-juice-and-great.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/95/bd/c2/fresh-juice-and-great.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/95/bd/c5/fresh-juice-and-great.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0f/95/bf/2b/img20170524123143-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/96/10/7d/love-spot-in-old-town.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/67/92/4f/getlstd-property-photo.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/67/92/4f/getlstd-property-photo.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/96/10/7d/love-spot-in-old-town.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/95/bf/2b/img20170524123143-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0f/95/bd/c5/fresh-juice-and-great.jpg]",https://www.facebook.com/rubyrawcm/
759,Wonder Bar,5,1 review,http://www.tripadvisor.com/Restaurant_Review-g293917-d10207019-Reviews-Wonder_Bar-Chiang_Mai.html,static/images/generic.jpg,Atsadathon Road,"JJ Market, Unit A186-A187",Chiang Mai,50300,+66 81 672 2778,NaN,NaN,"Brew Pub, Bar, Thai, Pub",[],http://www.facebook.com/wonderbarchiangmai
760,Green Mill,5,2,http://www.tripadvisor.com/Restaurant_Review-g293917-d1537386-Reviews-Green_Mill-Chiang_Mai.html,static/images/generic.jpg,Sukgasem road T.patum A.muang,NaN,Chiang,Mai,+66 53 210 999,NaN,NaN,International,[],NaN
761,Fresh Food Dining,5,2,http://www.tripadvisor.com/Restaurant_Review-g293917-d12185841-Reviews-Fresh_Food_Dining-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/0e/a0/f2/ee/photo-taken-from-by-empress.jpg,"3/15 Charoen-pratet Rd, Soi 12",NaN,Chiang,Mai,+66 62 578 8713,NaN,NaN,"Italian, American, Thai",[https://media-cdn.tripadvisor.com/media/photo-s/0e/a0/f2/ee/photo-taken-from-by-empress.jpg],https://www.facebook.com/freshfooddining/
762,Magenta,5,1 review,http://www.tripadvisor.com/Restaurant_Review-g293917-d3744098-Reviews-Magenta-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-s/04/7a/1b/e9/magenta.jpg,"Soi Nimmanhaemin 17 Lane, Nimmanhaemin Rd., Suthep Sub-District, Mueang Chiang Mai District",NaN,Chiang,Mai,NaN,NaN,NaN,"Bar, Pub",[https://media-cdn.tripadvisor.com/media/photo-s/04/7a/1b/e9/magenta.jpg],NaN
763,Khao yuk,5,2,http://www.tripadvisor.com/Restaurant_Review-g293917-d4583466-Reviews-Khao_yuk-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-s/0b/8d/9b/df/sausage.jpg,Chiangmai-Lamphun Road,NaN,Chiang,Mai,NaN,NaN,NaN,Thai,"[https://media-cdn.tripadvisor.com/media/photo-w/0b/8d/9b/4f/restauranr-change-to.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0b/8d/9b/99/nice-and-clean.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0b/8d/9c/2a/beef-kway-teow.jpg, https://media-cdn.tripadvisor.com/media/photo-s/04/45/ff/59/getlstd-property-photo_rotated_90.jpg, https://media-cdn.tripadvisor.com/media/photo-s/04/45/ff/59/getlstd-property-photo_rotated_90.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0b/8d/9c/2a/beef-kway-teow.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0b/8d/9b/99/nice-and-clean.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0b/8d/9b/4f/restauranr-change-to.jpg]",NaN
764,Mood Mellow,5,1 review,http://www.tripadvisor.com/Restaurant_Review-g293917-d3744317-Reviews-Mood_Mellow-Chiang_Mai.html,static/images/generic.jpg,"Soi 13, Siri Munkhlajan Road, Suthep Subdistrict, Mueang Chiang Mai District.",NaN,Chiang,Mai,+66 89 118 8000,NaN,NaN,NaN,[],NaN
765,Mr. Go,5,7,http://www.tripadvisor.com/Restaurant_Review-g293917-d4750277-Reviews-Mr_Go-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/05/5d/50/20/mr-go.jpg,"Theparak - Santhitham,Chang Puak.Thetsaban Nakorn Chiangmai",NaN,Chiang Mai,50300,+66 86 757 3993,NaN,NaN,American,"[https://media-cdn.tripadvisor.com/media/photo-w/05/5d/4f/e8/mr-go.jpg, https://media-cdn.tripadvisor.com/media/photo-w/05/5d/4f/f6/mr-go.jpg, https://media-cdn.tripadvisor.com/media/photo-w/05/5d/4f/ff/mr-go.jpg, https://media-cdn.tripadvisor.com/media/photo-s/05/61/48/d6/mrgo.jpg, https://media-cdn.tripadvisor.com/media/photo-w/05/61/49/39/mrgo.jpg, https://media-cdn.tripadvisor.com/media/photo-s/05/61/49/39/mrgo.jpg, https://media-cdn.tripadvisor.com/media/photo-s/05/61/48/d6/mrgo.jpg, https://media-cdn.tripadvisor.com/media/photo-s/05/5d/4f/ff/mr-go.jpg, https://media-cdn.tripadvisor.com/media/photo-s/05/5d/4f/f6/mr-go.jpg]",https://www.facebook.com/pages/MrGO/250367631773977
766,Kamphaeng Kaew by Chef Tutu,5,1 review,http://www.tripadvisor.com/Restaurant_Review-g293917-d12179217-Reviews-Kamphaeng_Kaew_by_Chef_Tutu-Chiang_Mai.html,static/images/generic.jpg,122 Moo 7,NaN,Chiang Mai,10300,+66 80 495 6584,Wed - Mon,10:00 AM - 9:00 PM,NaN,[],https://www.facebook.com/%E0%B8%81%E0%B8%B3%E0%B9%81%E0%B8%9E%E0%B8%87%E0%B9%81%E0%B8%81%E0%B9%89%E0%B8%A7-Kamphaengkeaw-By-Chef-Tutu-Officail-879268445535279/?rf=875457872565930
767,Cafe Fin,5,3,http://www.tripadvisor.com/Restaurant_Review-g293917-d3824710-Reviews-Cafe_Fin-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/05/bc/da/ec/caption.jpg,45/37 Moo 5,Chang Phueak,Chiang Mai,50300,+66 93 209 9642,NaN,NaN,Fast Food,"[https://media-cdn.tripadvisor.com/media/photo-o/05/bc/db/00/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/05/bc/db/06/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/05/bc/db/0b/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/05/bc/db/0c/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/05/bc/dd/2f/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/05/bc/dd/35/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/05/bc/dd/3d/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-s/05/bc/dd/46/caption.jpg, https://media-cdn.tripadvisor.com/media/photo-o/03/b2/c1/3d/cafe-fin.jpg, https://media-cdn.tripadvisor.com/media/photo-s/03/b2/c1/3d/cafe-fin.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/27/d4/06/seating-area-2.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0a/27/d3/64/garden-seating-area.jpg, https://media-cdn.tripadvisor.com/media/photo-p/0a/27/d2/c9/cappuccino-strawberry.jpg]",http://www.facebook.com/CafeFin.Cm
768,Si Wan Restaurant,5,1 review,http://www.tripadvisor.com/Restaurant_Review-g293917-d12166039-Reviews-Si_Wan_Restaurant-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/0e/7a/e4/fc/clean-food-good-taste.jpg,15/6 Sanambinkao Road,NaN,Chiang Mai,50200,+66 85 615 9288,Sun - Sat,4:00 AM - 12:00 PM,"Mexican, Chinese, American, Asian, Thai, Burmese","[https://media-cdn.tripadvisor.com/media/photo-w/0e/7a/e5/07/clean-food-good-taste.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0e/7a/e5/13/clean-food-good-taste.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/7a/e8/a2/p-20170214-161741-1-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/7a/e8/a3/p-20170214-161750-1-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/7a/e8/a4/p-20170214-163547-1-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0e/7a/e8/a5/p-20170214-163542-1-largejpg.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0e/7a/e8/a6/image-0-02-06-788050f19365aaa8.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0e/7a/e8/a7/image-0-02-06-87bd48c51f7842fd.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/7e/f7/4e/delicius.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/7e/f7/4e/delicius.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/7a/e8/a7/image-0-02-06-87bd48c51f7842fd.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/7a/e8/a6/image-0-02-06-788050f19365aaa8.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0e/7a/e8/a5/p-20170214-163542-1-largejpg.jpg]",https://www.facebook.com/siwan41/
769,Paolo's Pizza,5,1 review,http://www.tripadvisor.com/Restaurant_Review-g293917-d7153283-Reviews-Paolo_s_Pizza-Chiang_Mai.html,static/images/generic.jpg,135/6 Soi 3,Ban Donpin,Chiang Mai,50230,+66 53 448 060,NaN,NaN,NaN,[],http://www.facebook.com/PAOLOSPIZZACM
770,Mouth Feel,5,1 review,http://www.tripadvisor.com/Restaurant_Review-g293917-d11510418-Reviews-Mouth_Feel-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/11/3f/d6/40/mouth-feel.jpg,Taewarit Rd,NaN,Chiang Mai,50300,+66 83 943 0852,NaN,NaN,Cafe,[https://media-cdn.tripadvisor.com/media/photo-w/11/3f/d6/40/mouth-feel.jpg],https://www.facebook.com/Cafemouthfeel/
771,Mit O Char,5,2,http://www.tripadvisor.com/Restaurant_Review-g293917-d1857441-Reviews-Mit_O_Char-Chiang_Mai.html,static/images/generic.jpg,Corner Sridonchai Rd & Loh Kroy Rd Ln 3,NaN,Chiang,Mai,NaN,NaN,NaN,Thai,[],NaN
772,Cafe Woodhouse at STrips,5,2,http://www.tripadvisor.com/Restaurant_Review-g293917-d10436589-Reviews-Cafe_Woodhouse_at_STrips-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-f/0b/bd/1a/47/simply-break-fast-set.jpg,84/2 Sridonchai Rd,"Changklan Subdistrict, Mueng District",Chiang Mai,50100,NaN,NaN,NaN,"International, Thai","[https://media-cdn.tripadvisor.com/media/photo-w/0b/bd/14/da/drip-coffee.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0b/bd/14/bb/lasagna.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0b/bd/14/f1/soda-mixed-apple-melon.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0b/bd/15/01/croque-monsieur.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0b/bd/15/0a/omelettes-with-extra.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0b/bd/15/18/huge-teak-table-top-in.jpg, https://media-cdn.tripadvisor.com/media/photo-w/0b/bd/1a/37/cheese-scones-will-be.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0b/bd/1a/37/cheese-scones-will-be.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0b/bd/15/18/huge-teak-table-top-in.jpg, https://media-cdn.tripadvisor.com/media/photo-s/0b/bd/15/0a/omelettes-with-extra.jpg, https://media-cdn.tripadvisor.com/media/photo-p/0b/bd/15/01/croque-monsieur.jpg]",http://www.facebook.com/cafewoodhouse2
773,Wawee Bistro By Mama's Kitchen,5,1 review,http://www.tripadvisor.com/Restaurant_Review-g293917-d13343627-Reviews-Wawee_Bistro_By_Mama_s_Kitchen-Chiang_Mai.html,https://media-cdn.tripadvisor.com/media/photo-i/11/b6/36/a7/chicken-tikka.jpg,183/2 Moo 6,Fa Ham,Chiang Mai,50300,+66 95 164 4665,Sun - Sat,10:00 AM - 9:00 PM,NaN,"[https://media-cdn.tripadvisor.com/media/photo-s/11/b6/36/5f/wawee-bistro.jpg, https://media-cdn.tripadvisor.com/media/photo-w/11/b6/36/7a/chicken-masala.jpg, https://media-cdn.tripadvisor.com/media/photo-w/11/b6/36/bc/aloo-tikky.jpg, https://media-cdn.tripadvisor.com/media/photo-w/11/b6/36/d3/wawee-bistro.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/b6/36/d3/wawee-bistro.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/b6/36/bc/aloo-tikky.jpg, https://media-cdn.tripadvisor.com/media/photo-s/11/b6/36/7a/chicken-masala.jpg, https://media-cdn.tripadvisor.com/media/photo-o/11/b6/36/5f/wawee-bistro.jpg]",NaN
774,Prim Prao Khantoke,5,1 review,http://www.tripadvisor.com/Restaurant_Review-g293917-d3643828-Reviews-Prim_Prao_Khantoke-Chiang_Mai.html,static/images/generic.jpg,Vibn,NaN,Chiang,Mai,NaN,NaN,NaN,Thai,[],NaN
